datetime#topic#title#url#image_url#language#score#source_domain#description#share_url#page_id
2021-03-08 03:31:25#world#राफेल बनाने वाली कंपनी के मालिक की हेलिकॉप्टर दुर्घटना में मौत, फ्रांस के राष्ट्रपति मैक्रों ने जताया शोक#https://www.prabhatkhabar.com/world/olivier-dassault-owner-of-rafale-manufacturing-company-dies-in-helicopter-crash-french-president-macron-expressed-grief-vwt#https://gumlet.assettype.com/Prabhatkhabar%2F2021-03%2Fc29ee46f-c516-4e75-9ec1-1b212eab8314%2FOlivier_Dassault.jpg?w=1200&auto=format%2Ccompress&ogImage=true#hi#-0.7269#www.prabhatkhabar.com#फ्रांसीसी उद्योगपति और अरबों की दौलत के मालिक सर्ज दसॉल्ट के सबसे बड़े बेटे ओलिवियर दसॉल्ट की उम्र 69 साल थी.  इनकी कंपनी राफेल लड़ाकू विमान भी बनाती है.  हालांकि, राजनीतिक कारणों और हितों के टकराव से बचने के लिए उन्होंने दसॉल्ट बोर्ड से अपना नाम वापस ले लिया था.  | दुर्घटना के वक्त छुट्टी बिता रहे थे ओलिवियर दसॉल्टसाल 2020 फोर्ब्स की सूची ओलिवियर को मिला था 361वां स्थानदसॉल्ट के निधन पर फ्रांस के राष्ट्रपति मैक्रों ने ट्वीट कर जताया शोक#https://www.prabhatkhabar.com/world/olivier-dassault-owner-of-rafale-manufacturing-company-dies-in-helicopter-crash-french-president-macron-expressed-grief-vwt#vVEFzcAqI
2021-03-08 07:52:28#world#राफेल बनाने वाली डसॉल्ट के मालिक ओलिवियर डसॉल्ट की हेलीकॉप्टर क्रैश में मौत#https://www.livehindustan.com/international/story-french-billionaire-politician-olivier-dassault-dies-in-a-helicopter-crash-3898300.html#https://images1.livehindustan.com/uploadimage/library/2021/03/08/16_9/16_9_1/olivier_dassault_1615170135.jpg#hi#-0.4019#www.livehindustan.com#एक हेलीकॉप्टर दुर्घटना में फ्रांस के अरबपति और संसद के सदस्य राजनेता ओलिवियर डसॉल्ट की मौत French billionaire politician Olivier Dassault dies in a helicopter crash, Hindi News - Hindustan#https://www.livehindustan.com/international/story-french-billionaire-politician-olivier-dassault-dies-in-a-helicopter-crash-3898300.html#zqyaq38ab
2021-03-08 02:29:00#world#फ्रांस के अरबपति ओलिवियर डसॉल्ट की हेलिकॉप्टर दुघटना में मौत, राष्ट्रपति मैक्रों ने जताया दुख#https://navbharattimes.indiatimes.com/world/rest-of-europe/french-billionaire-politician-olivier-dassault-killed-in-helicopter-crash/articleshow/81383804.cms#https://navbharattimes.indiatimes.com/photo/msid-81383804,imgsize-106645/pic.jpg#hi#-0.7269#navbharattimes.indiatimes.com#बाकी यूरोप न्यूज़: helicopter crash: फ्रांस के अरबपति ओलिवियर डसॉल्ट (Olivier Dassault) की एक हेलीकॉप्टर दुर्घटना में निधन हो गया है। फ्रांस के राष्ट्रपति इमैनुएल मैक्रों ने ट्वीट कर डसॉल्ट की मौत पर शोक जताया है। ओलिवियर डसॉल्ट की उम्र 69 साल थी।#https://navbharattimes.indiatimes.com/world/rest-of-europe/french-billionaire-politician-olivier-dassault-killed-in-helicopter-crash/articleshow/81383804.cms#sWpxrFtjR
2021-03-08 05:22:19#business#6 friends bought Mahindra XUV 300 together, Anand Mahindra said this#https://hindi.news18.com/news/auto/mahindra-xuv-300-bought-6-friends-together-anand-mahindra-said-this-kannd-3499612.html#https://images.news18.com/ibnkhabar/uploads/2021/03/Untitled-3-3.jpg#hi#0.4767#hindi.news18.com#आनंद महिंद्रा ने AutoWheels India के एक ट्विट को री-ट्वीट करते हुए कहा- जब कोई व्यक्ति कार खरीदता है तो वह अपनी पसंद की कार खरीदता है.  लेकिन जब 6 दोस्त एक ही समय में एक ही कार का मॉडल खरीदते हैं, तो यह एक मूवमेंट बन जाता है. #https://hindi.news18.com/news/auto/mahindra-xuv-300-bought-6-friends-together-anand-mahindra-said-this-kannd-3499612.html#EM0ti9F6V
2021-03-07 01:32:42#business#महिलाओं के लिए इनवेस्टमेंट टिप्स: अपने बचत के पैसों को कहां निवेश करें, जिससे मिले अच्छा रिटर्न और सुरक्षित भविष्य#https://www.bhaskar.com/women/money-management/news/ppf-fd-mutual-funds-investment-options-for-women-which-gives-good-returns-secure-future-128296990.html#https://images.bhaskarassets.com/web2images/521/2021/03/07/aditya6_1615075725.jpg#hi#0.7003#www.bhaskar.com#पैसे कमाने के कई रास्ते हो सकते हैं, लेकिन एक बात हमेशा याद रखनी चाहिए कि इसका कोई शॉर्टकट नहीं होता। इसलिए अपनी पहली नौकरी शुरू करने के साथ ही निवेश के बारे में सोचना चाहिए। अगर आप होम मेकर हैं तो शादी के बाद आपको बचत और निवेश शुरू कर देना चाहिए, क्योंकि यही वो वक्त होता है जब खर्च के बाद आपके हाथ में कुछ पैसे बचते हैं। इस वक्त शुरू किया गया निवेश आपका और आपके पार्टनर का भविष्य सुरक्षित बना सकता . . .  | Investment Options for Women Latest Update; Which investments have the best returns? आपका और आपके पार्टनर का भविष्य सुरक्षित बना सकता है। इसलिए हम यहां इनवेस्टमेंट के वो तरीके बताने जा रहे हैं जो 20-35 साल की महिलाएं अपना सकती हैं#https://www.bhaskar.com/women/money-management/news/ppf-fd-mutual-funds-investment-options-for-women-which-gives-good-returns-secure-future-128296990.html#uvDpdZodx
2021-03-08 10:04:42#business#Stock Market LIVE News: सेंसेक्स 300 अंक मजबूत, निफ्टी 15000 के पार; बैंक शेयरों में तेजी, ONGC-RIL टॉप गेनर्स#https://www.financialexpress.com/hindi/business-news/stock-market-live-news-updates-in-hindi-on-8-march-2021-business-and-economy-news/2208220/#https://images.financialexpress.com/2021/03/stockstock2-5.jpg#hi#0.6908#www.financialexpress.com#Stock Market LIVE,Stock Market LIVE News,Stock Market LIVE Update: शेयर बाजार की हर खबर का अपडेट#https://www.financialexpress.com/hindi/business-news/stock-market-live-news-updates-in-hindi-on-8-march-2021-business-and-economy-news/2208220/#F5Hxhcilu
2021-03-06 11:40:04#business#मोबाइल रिचार्ज और बिल पेमेंट पर मिलेगा 1000 रुपये तक का कैशबैक, जान‍िए कहां और कैसे#https://hindi.goodreturns.in/news/paytm-users-are-getting-big-gifts-mobile-recharge-and-cashback-of-up-to-1000-rupees-on-bill-payment-019733.html#https://hindi.goodreturns.in/img/2021/03/cashback-1586071003-1615010897.jpg#hi#0.0#hindi.goodreturns.in#पेटीएम ने 1,000 रुपये तक के कैशबैक ऑफर की घोषणा की है। पेटीएम मोबाइल रिचार्ज और बिल पेमेंट पर 1,000 रुपये तक का assured कैशबैक दे रहा है। Paytm has announced cashback offers of up to Rs 1,000.  Paytm is offering an assured cashback of up to Rs 1,000 on mobile recharge and bill payments. #https://hindi.goodreturns.in/news/paytm-users-are-getting-big-gifts-mobile-recharge-and-cashback-of-up-to-1000-rupees-on-bill-payment-019733.html#KtFpy0eSk
2021-03-08 05:22:26#business#Gold Price: सोने के दाम 14,000 तो चांदी 13,000 रुपये से ज्‍यादा लुढ़की, जानें क्‍या होगा आगे का ट्रेंड#https://hindi.news18.com/news/business/gold-prices-fell-more-than-13000-rupees-10-grams-and-silver-prices-down-by-more-than-rs-13000-per-kg-know-what-will-be-the-trend-ahead-gold-rates-national-capital-return-achs-3503988.html#https://images.news18.com/ibnkhabar/uploads/2021/02/Gold-new1.jpg#hi#0.0#hindi.news18.com#सोने के दाम (Gold Prices) अगस्‍त 2020 के अपने सर्वोच्‍च स्‍तर से अब तक 14,000 रुपये प्रति 10 ग्राम से ज्‍यादा घट चुके हैं.  वहीं, चांदी भी शीर्ष स्‍तर से 13 हजार रुपये प्रति किग्रा (Silver Price) से ज्‍यादा गिर चुकी है.  हालांकि, विशेषज्ञों का कहना है कि गोल्‍ड की कीमतों में 2021 में बढ़ोतरी होना तय है.  आइए जानते हैं कि इस साल कैसा रहेगा सोने के भाव में ट्रेंड?#https://hindi.news18.com/news/business/gold-prices-fell-more-than-13000-rupees-10-grams-and-silver-prices-down-by-more-than-rs-13000-per-kg-know-what-will-be-the-trend-ahead-gold-rates-national-capital-return-achs-3503988.html#MgqMKGjA9
2021-03-08 09:38:35#business#Share Market: शेयर बाजार में तेजी, 15000 के पार निफ्टी#https://www.livehindustan.com/business/story-share-market-stock-market-picks-up-nifty-crosses-15000-3898358.html#https://images1.livehindustan.com/uploadimage/library/2020/06/17/16_9/16_9_1/stock_market_sensex_and_nifty__1592380188.JPG#hi#0.5994#www.livehindustan.com#आज हफ्ते के पहले कारोबारी दिन सोमवार को शेयर बाजार की शुरुआत बढ़त के साथ हुई। बीएसई का सेंसेक्स Share Market Stock market picks up Nifty crosses 15000, Business Hindi News - Hindustan#https://www.livehindustan.com/business/story-share-market-stock-market-picks-up-nifty-crosses-15000-3898358.html#ANhtWPeC2
2021-03-06 18:30:40#business#गजब का जुगाड़: बाइक में पेट्रोल इंजन की जगह बैट्री लगवा रहे हैं लोग! इतना पड़ रहा है खर्च#https://www.tv9hindi.com/utility-news/people-are-converting-petrol-engine-bike-into-electric-engine-check-here-all-details-about-this-engine-563292.html#https://d2k7qun4ucuqn1.cloudfront.net/wp-content/uploads/2021/03/electric-bike.jpg#hi#0.6239#www.tv9hindi.com#How to Convert Petrol Engine to Electric Engine: पेट्रोल की कीमतें लगातार बढ़ती जा रही है और अब लोगों ने इस खर्चे से बचने के लिए एक जुगाड़ ढूंढ लिया है.  Petrol Engine Bike#https://www.tv9hindi.com/utility-news/people-are-converting-petrol-engine-bike-into-electric-engine-check-here-all-details-about-this-engine-563292.html#iosBV415X
2021-03-05 17:02:24#business#Banks Home Loan Rates: देश के इन 4 बड़े बैंकों ने सस्ता कर दिया है होम लोन, दरें पहुंची 10 साल के निचले स्तर तक!#https://navbharattimes.indiatimes.com/business/personal-finance/savings-and-investments/icici-bank-reduces-interest-rate-on-housing-loan-to-6-70-percent/articleshow/81349323.cms#https://navbharattimes.indiatimes.com/photo/msid-81349323,imgsize-420336/pic.jpg#hi#-0.2481#navbharattimes.indiatimes.com#Banks Home Loan Rates: आईसीआईसीआई बैंक ने शुक्रवार को सीमित अवधि की पेशकश के तहत आवास ऋण पर ब्याज दर घटाकर 6. 70 प्रतिशत (ICICI home loan) कर दी। यह ब्याज दर भारतीय स्टेट बैंक (SBI) के बराबर है। निजी क्षेत्र के दूसरे सबसे बड़े बैंक ने कहा कि ब्याज दर की पेशकश, 31 मार्च तक वैध है। यह इस दशक की सबसे निचली दर है। आईसीआईसीआई बैंक के अनुसार ये पिछले 10 साल में सबसे कम दर है।#https://navbharattimes.indiatimes.com/business/personal-finance/savings-and-investments/icici-bank-reduces-interest-rate-on-housing-loan-to-6-70-percent/articleshow/81349323.cms#QTEWhgweD
2021-03-08 09:16:16#business#Gold rate today: करीब 12 हजार रुपए सस्ता हुआ सोना, जानिए सप्ताह के पहले दिन का भाव#https://www.tv9hindi.com/business/gold-rate-8-march-gold-price-fall-12000-from-all-time-high-571054.html#https://d2k7qun4ucuqn1.cloudfront.net/wp-content/uploads/2021/03/gold-1.jpg#hi#0.0#www.tv9hindi.com#Gold rate today: अगस्त के ऑल टाइम हाई से सोना करीब 12 हजार रुपए सस्ता हो चुका है.  सप्ताह के पहले दिन कीमत में मामूली तेजी देखी जा रही है.  Gold rate today#https://www.tv9hindi.com/business/gold-rate-8-march-gold-price-fall-12000-from-all-time-high-571054.html#yzY4GFHb2
2021-03-06 17:41:53#business#Anand Mahindra thanked 6 friends who bought XUV 300 cars together at the same time and same place#https://www.jagran.com/automobile/latest-news-anand-mahindra-thanked-6-friends-who-bought-xuv-300-cars-together-at-the-same-time-and-same-place-21434751.html#https://www.jagranimages.com/images/newimg/06032021/06_03_2021-jpge_21434751.jpg#hi#0.7184#www.jagran.com#देश की प्रमुख वाहन निर्माता कंपनी महिंद्रा एंड महिंद्रा के चेयर पर्सन आनंद महिंद्रा सोशल मीडिया पर काफी सक्रिय रहते हैं। हाल ही में जब 6 लोगों ने महिंद्रा की कार को एक साथ खरीदा तो आनंद महिंद्रा ने उन्हें शुक्रिया करते हुए इसे एक मूवमेंट बताया।#https://www.jagran.com/automobile/latest-news-anand-mahindra-thanked-6-friends-who-bought-xuv-300-cars-together-at-the-same-time-and-same-place-21434751.html#0sb58sJ4v
2021-03-08 05:22:36#business#निवेश का सुनहरा मौका! Fino Payments Bank लाएगी 1200 करोड़ रुपये का IPO, जानें सारी डिटेल#https://hindi.news18.com/news/business/fino-payments-bank-to-launch-rs-1200-crore-ipo-check-here-all-details-samp-3500353.html#https://images.news18.com/ibnkhabar/uploads/2021/02/IPO.jpg#hi#0.4753#hindi.news18.com#अगर आप भी IPO में निवेश करना चाहते हैं तो मुंबई बेस्ड डिजिटल पेमेंट कंपनी फिनो पेमेंट बैंक 1000 से 1200 करोड़ रुपये जुटाने के लिए पब्लिक इश्यू लॉन्च करने की तैयारी कर रही है. #https://hindi.news18.com/news/business/fino-payments-bank-to-launch-rs-1200-crore-ipo-check-here-all-details-samp-3500353.html#wi8HbEadA
2021-03-08 05:22:37#business#Gold Rate in Haryana: हरियाणा में फिर 500 रुपये तक सस्ता हुआ सोना, जानें 22 और 24 कैरेट गोल्ड का रेट#https://hindi.news18.com/news/haryana/chandigarh-city-gold-and-silver-rates-in-haryana-on-5-march-know-the-new-rate-list-here-hrrm-3498619.html#https://images.news18.com/ibnkhabar/uploads/2021/02/gold-rate-1.jpg#hi#0.0#hindi.news18.com#Gold Rate in Haryana: हरियाणा में आज 22 और 24 कैरेट सोने के भाव में जबरदस्त गिरावट देखने को मिली है. #https://hindi.news18.com/news/haryana/chandigarh-city-gold-and-silver-rates-in-haryana-on-5-march-know-the-new-rate-list-here-hrrm-3498619.html#qC0H942eJ
2021-03-08 05:22:40#business#Login Consent#https://www.moneycontrol.com/mccode/loginConsent.php?url=https://hindi.moneycontrol.com/news/ipo/mtar-technologies-ipo-final-day-issue-subscribed-200-8-times-hnis-portion-booked-651-times_257861.html#https://www.moneycontrol.com/mccode/loginConsent.php?url=https://hindi.moneycontrol.com/news/ipo/mtar-technologies-ipo-final-day-issue-subscribed-200-8-times-hnis-portion-booked-651-times_257861.html#hi#0.2263#www.moneycontrol.com#Click here to track and Analyse your mutual fund investments, Stock Portfolios, Asset Allocation.  Start tracking your investments in stocks, mutual fund, gold, bank deposits, property and get all your details about your investments in a single place with Moneycontrol’s Portfolio Manager. #https://www.moneycontrol.com/mccode/loginConsent.php?url=https://hindi.moneycontrol.com/news/ipo/mtar-technologies-ipo-final-day-issue-subscribed-200-8-times-hnis-portion-booked-651-times_257861.html#Yc7d3BtEO
2021-03-07 16:39:34#business#इस सप्ताह कैसी रहेगी शेयर बाजार की चाल, जानें क्या कह रहे हैं एक्सपर्ट#https://www.livehindustan.com/business/story-how-will-the-stock-market-move-this-week-8-to-12-march-know-what-the-experts-are-saying-3896579.html#https://images1.livehindustan.com/uploadimage/library/2019/01/09/16_9/16_9_1/The_BSE_Sensex_and_NSE_s_Nifty_50_closed_higher_on_Wednesday._Photo_Reuters_1547031901.JPG#hi#0.0#www.livehindustan.com#शेयर बाजारों की दिशा इस सप्ताह दीर्घावधि में अमेरिकी बांड पर प्राप्ति, कच्चे तेल की कीमतों तथा वृहद How will the stock market move this week 8 to 12 march know what the experts are saying, Business Hindi News - Hindustan#https://www.livehindustan.com/business/story-how-will-the-stock-market-move-this-week-8-to-12-march-know-what-the-experts-are-saying-3896579.html#elyoBmMwl
2021-03-08 05:22:42#business#Login Consent#https://www.moneycontrol.com/mccode/loginConsent.php?url=https://hindi.moneycontrol.com/news/company-news/hdfc-bank-exploring-sale-of-controlling-stake-in-syska-led-lights-to-recover-debt_257853.html#https://www.moneycontrol.com/mccode/loginConsent.php?url=https://hindi.moneycontrol.com/news/company-news/hdfc-bank-exploring-sale-of-controlling-stake-in-syska-led-lights-to-recover-debt_257853.html#hi#0.2263#www.moneycontrol.com#Click here to track and Analyse your mutual fund investments, Stock Portfolios, Asset Allocation.  Start tracking your investments in stocks, mutual fund, gold, bank deposits, property and get all your details about your investments in a single place with Moneycontrol’s Portfolio Manager. #https://www.moneycontrol.com/mccode/loginConsent.php?url=https://hindi.moneycontrol.com/news/company-news/hdfc-bank-exploring-sale-of-controlling-stake-in-syska-led-lights-to-recover-debt_257853.html#BG6yqMkrf
2021-03-05 12:02:39#business#ICICI Bank ने दिया ग्राहकों को तोहफा, सस्ता किया होम लोन, 10 साल में सबसे कम हुई दरें#https://www.tv9hindi.com/utility-news/icici-bank-personal-banking-netbanking-services-online-cuts-home-loan-rates-lowest-in-10-years-567849.html#https://d2k7qun4ucuqn1.cloudfront.net/wp-content/uploads/2021/02/icici-bank-1.jpg#hi#0.0772#www.tv9hindi.com#ICICI Bank Personal Banking Netbanking Services Online cuts home loan rates lowest in 10 years#https://www.tv9hindi.com/utility-news/icici-bank-personal-banking-netbanking-services-online-cuts-home-loan-rates-lowest-in-10-years-567849.html#HBvieN0Dm
2021-03-08 09:51:10#business#gold price: gold rate today, silver rate today#https://navbharattimes.indiatimes.com/business/commodity/gold-price-today-gold-price-marginally-increase-but-still-golden-chance-to-buy/articleshow/81386351.cms#https://navbharattimes.indiatimes.com/photo/msid-81386351,imgsize-47278/pic.jpg#hi#0.0#navbharattimes.indiatimes.com#Gold Price: सोने की कीमतों में लगातार आ रही गिरावट पर सोमवार को ब्रेक लग गया। हालांकि दाम में बहुत ज्यादा तेजी नहीं आई है। एमसीएक्स पर सोमवार को सोना 73 रुपये की मामूली बढ़त के साथ 44,756 रुपये प्रति 10 ग्राम पर खुला। शुक्रवार को सोना 44683 रुपये प्रति 10 ग्राम पर बंद हुआ था। सोमवार सुबह 9. 45 बजे के करीब एमसीएक्स पर सोना 44724 रुपये प्रति 10 ग्राम पर ट्रेड कर रहा था।#https://navbharattimes.indiatimes.com/business/commodity/gold-price-today-gold-price-marginally-increase-but-still-golden-chance-to-buy/articleshow/81386351.cms#P9YdZwoLg
